,university,carrer,inscription_date,first_name,last_name,gender,age,location,email
640,-universidad-abierta-interamericana,Ingeniería-electrónica,2020-12-20,Carly,hill,F,-11.0,LOS LAURELES,Kwilson@yahoo.com
641,-universidad-abierta-interamericana,Licenciatura-en-artes,2020-12-14,Lisa,young,F,-29.0,ARGENTINA BELVEDERE,Medinahannah@gmail.com
642,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,2020-09-19,Stacy,leach,F,-33.0,CAÑADON DEL TORO,Leslieayala@yahoo.com
643,-universidad-abierta-interamericana,Licenciatura-en-administración-,2020-09-28,wendy,perez,F,5.0,EL BRETE,Jason80@hotmail.com
644,-universidad-abierta-interamericana,Licenciatura-en-artes,2020-11-29,Brian,murillo,M,16.0,INDEPENDENCIA,Martindennis@hotmail.com
645,-universidad-abierta-interamericana,Agronomía,2020-11-21,Andrea,ruiz,F,11.0,CALDERON,Murphystacy@gmail.com
646,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,2020-12-26,Sean,white,M,5.0,BARRIO BATAN,Ramirezbilly@hotmail.com
647,-universidad-abierta-interamericana,Medicina,2020-12-31,Allen,bright,M,41.0,BANDA FLORIDA,Martinezcody@hotmail.com
648,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2020-11-11,Robert,powell,M,4.0,CAMPO MEDINA,Jorgesmith@gmail.com
649,-universidad-abierta-interamericana,Licenciatura-en-psicología,2020-10-28,Lucas,hensley,M,-21.0,CAMPO QUIRNO,Elizabethsmith@yahoo.com
650,-universidad-abierta-interamericana,Actuario-,2020-12-29,Michael,ho,M,14.0,COLONIA LOS ZAPALLOS,Bschroeder@yahoo.com
651,-universidad-abierta-interamericana,Farmacia,2020-11-14,Joseph,bennett,M,39.0,HOSPITAL NECOCHEA,Barretterin@yahoo.com
652,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,2020-09-05,Edwin,long,M,33.0,ALEGRE,Timothyjohnson@gmail.com
653,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2021-01-03,Joseph,baxter,M,13.0,AGUA DE CASTILLA,Mbrown@yahoo.com
654,-universidad-abierta-interamericana,Medicina,2020-09-03,John,williams,M,37.0,ACASSUSO,Andersonpenny@gmail.com
655,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-10-14,Stephanie,rogers,F,3.0,CLAUDIO C MOLINA,Zcross@yahoo.com
656,-universidad-abierta-interamericana,Arquitectura,2020-11-15,Kimberly,hughes,F,-1.0,AGUSTIN MOSCONI,Rubenclark@yahoo.com
657,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2020-12-17,Bobby,stewart,M,47.0,ABRA,Michelle60@gmail.com
658,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-11-24,Ryan,perez,M,-41.0,SAN PEDRO DE IRUYA,Lynnmatthew@gmail.com
659,-universidad-abierta-interamericana,Técnico-para-bioterios-,2020-11-30,Donna,parker,F,10.0,BARADERO,Reedmelanie@hotmail.com
660,-universidad-abierta-interamericana,Bioquímica,2020-10-09,Elizabeth,barnes,F,16.0,ALFALAND,Gparrish@gmail.com
661,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,2020-11-18,Scott,brooks,M,-13.0,KILOMETRO 112,Benjaminelliott@yahoo.com
662,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2021-01-19,Jacob,mckay,M,-5.0,CAICHUE,Patriciawilson@yahoo.com
663,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,2020-11-29,Christina,rocha,F,5.0,GOBERNADOR CRESPO,Robinsonthomas@yahoo.com
664,-universidad-abierta-interamericana,Licenciatura-en-sociología-,2020-11-16,Amanda,cunningham,F,41.0,BUSTAMANTE,Fosterjennifer@hotmail.com
665,-universidad-abierta-interamericana,Actuario-,2020-10-29,Elizabeth,glover,F,3.0,BARRIO DON SANTIAGO,Patricialong@yahoo.com
666,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-09-25,Wanda,bennett,F,5.0,GABOTO,Lindahernandez@hotmail.com
667,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2021-01-25,Jessica,martin,F,5.0,GORCHS,Gardneradam@yahoo.com
668,-universidad-abierta-interamericana,Licenciatura-en-artes,2020-09-14,Todd,spencer,M,-28.0,AREQUITO,Jmullins@yahoo.com
669,-universidad-abierta-interamericana,Ingeniería-en-informática,2020-10-20,Melissa,miller,F,-21.0,ALGARROBO GRANDE,Jacquelinevasquez@hotmail.com
670,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,2020-10-05,Drew,byrd,M,1.0,VILLA SABOYA,Connie92@gmail.com
671,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,2020-12-13,Heather,hoover,F,-5.0,ARROYO AGUAS BLANCAS,Mitchellcharles@gmail.com
672,-universidad-abierta-interamericana,Técnico-para-bioterios-,2020-11-28,Denise,harrison,F,-36.0,COLPES,Davidherrera@yahoo.com
673,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2020-09-21,Angela,hill,F,32.0,AGUADITA,Andrew86@yahoo.com
674,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-12-27,Daniel,kidd,M,11.0,EL DIQUE,Lindsay99@yahoo.com
675,-universidad-abierta-interamericana,Ingeniería-en-informática,2021-01-16,Eric,delacruz,M,-23.0,EST JAUREGUI VA FLANDRIA,Haleybyrd@gmail.com
676,-universidad-abierta-interamericana,Farmacia,2020-10-05,Jeremy,harrington,M,49.0,CAÑADON FERRAIS,Jennifer69@yahoo.com
677,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-12-03,Travis,brewer,M,-7.0,CALFUCURA,Jbrown@hotmail.com
678,-universidad-abierta-interamericana,Actuario-,2020-09-20,Edward,mcmillan,M,33.0,CATAMONTAÑA,Davisjustin@hotmail.com
679,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,2020-12-08,Brian,erickson,M,-41.0,ALBERTI,Rebeccaroberson@gmail.com
680,-universidad-abierta-interamericana,Farmacia,2021-01-06,Lauren,kane,F,-34.0,EL ARBOLITO,David14@hotmail.com
681,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,2020-09-23,Linda,vang,F,5.0,ALCARAZ SUD,John30@gmail.com
682,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,2020-11-11,Riley,sawyer,M,-24.0,ALPATACAL,John80@yahoo.com
683,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,2021-01-09,Cody,osborne,M,18.0,ASCENCION,Patricia81@gmail.com
684,-universidad-abierta-interamericana,Licenciatura-en-sociología-,2020-09-11,julie,hill,F,14.0,ALDEA SAN ANDRES,Jack98@gmail.com
685,-universidad-abierta-interamericana,Actuario-,2020-10-05,Megan,shields,F,13.0,CALERA,Valenzuelacody@gmail.com
686,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-09-05,Charles,jenkins,M,12.0,COMANDANTE NICANOR OTAMENDI,Taylor34@hotmail.com
687,-universidad-abierta-interamericana,Licenciatura-en-artes,2021-01-31,Jose,reid,M,20.0,23 DE AGOSTO,Gbowman@gmail.com
688,-universidad-abierta-interamericana,Arquitectura,2021-01-14,Sarah,ortega,F,-37.0,ENRIQUE FYNN,Nicolejenkins@yahoo.com
689,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2020-10-24,Brenda,nelson,F,0.0,CORA,Williamssamuel@hotmail.com
690,-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,2020-09-15,Gary,ramos,M,11.0,PAGANCILLO,Jose48@yahoo.com
691,-universidad-abierta-interamericana,Actuario-,2020-12-17,Michael,torres,M,44.0,AGUA COLORADA,Reynoldsheather@hotmail.com
692,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-09-11,Thomas,chapman,M,-19.0,AGUIRRE CUE,Tylerrichardson@yahoo.com
693,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,2021-01-27,Mark,molina,M,21.0,ALEJANDRO KORN,Robert83@hotmail.com
694,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,2021-01-31,Emily,davis,F,1.0,4 DE FEBRERO,Ccarr@yahoo.com
695,-universidad-abierta-interamericana,Ingeniería-en-informática,2021-01-08,Sharon,taylor,F,8.0,COLONIA MABRAGAÑA,Zmosley@gmail.com
696,-universidad-abierta-interamericana,Ingeniería-en-informática,2020-10-01,Katherine,gutierrez,F,33.0,ANTA,Spark@gmail.com
697,-universidad-abierta-interamericana,Ingeniería-electrónica,2020-12-06,Sara,barnes,F,16.0,COLONIA NAC DE ALIENADOS,Ericthompson@yahoo.com
698,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,2021-01-03,Charles,patrick,M,10.0,CASEROS,Marthaphillips@gmail.com
699,-universidad-abierta-interamericana,Bioquímica,2020-11-05,Jonathan,sims,M,30.0,GERLI,Kelsey63@gmail.com
700,-universidad-abierta-interamericana,Ingeniería-en-informática,2020-10-28,Shannon,allen,F,34.0,COLONIA JAUREGUI,Hudsonryan@hotmail.com
701,-universidad-abierta-interamericana,Agronomía,2021-01-21,Megan,bonilla,F,-36.0,ARENALES,Lcampbell@yahoo.com
702,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2020-12-02,Janice,green,F,49.0,CAYASTACITO,Hmoore@gmail.com
703,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,2021-01-26,John,barnes,M,49.0,BENITO JUAREZ,Wilsonheather@gmail.com
704,-universidad-abierta-interamericana,Ingeniería-mecánica,2020-09-16,John,turner,M,-40.0,CAMPO ZAVALLA,Juan46@yahoo.com
705,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-10-19,Erin,marquez,F,2.0,CAMPO DE LOS ANDES,Martinamy@yahoo.com
706,-universidad-abierta-interamericana,Licenciatura-en-administración-,2020-10-24,Amy,hall,F,-39.0,COLONIA BARON,Heather37@yahoo.com
707,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2020-12-18,Kevin,harrison,M,16.0,AGUIRRE CUE,Rebecca08@hotmail.com
708,-universidad-abierta-interamericana,Bioquímica,2020-10-09,Albert,edwards,M,-29.0,BARRIO JARDIN LUZURIAGA,Kimberlyfreeman@yahoo.com
709,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-12-01,Lynn,king,F,-26.0,EL PAMPERO,Lindsey57@hotmail.com
710,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,2020-10-19,Steven,jarvis,M,15.0,ARROYO DEL PESCADO,Autumn13@gmail.com
711,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,2020-10-22,Bradley,liu,M,-11.0,ALTAMIRA,Emilywilliams@gmail.com
712,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,2020-09-02,Kelsey,nelson,F,33.0,GARRO,Karensmith@hotmail.com
713,-universidad-abierta-interamericana,Diseño-industrial,2020-09-06,Melissa,dominguez,F,4.0,ALASTUEY,Hadams@hotmail.com
714,-universidad-abierta-interamericana,Medicina,2020-09-25,Ronald,jarvis,M,10.0,CAMPO GARABATO,Stevensonronald@gmail.com
715,-universidad-abierta-interamericana,Medicina,2020-09-12,Francisco,friedman,M,1.0,CORBETT,Burtonfrank@gmail.com
716,-universidad-abierta-interamericana,Actuario-,2020-12-14,Michael,thomas,M,10.0,ESTACION DE ZOOTECNIA B,Mfernandez@gmail.com
717,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,2021-01-04,Felicia,bailey,F,31.0,ANGOSTURA,Heather71@gmail.com
718,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,2020-09-03,Juan,brady,M,26.0,ALMACEN CASTRO,David60@hotmail.com
719,-universidad-abierta-interamericana,Bioquímica,2020-09-01,Michael,guzman,M,-20.0,ARENAZA,Devincox@gmail.com
720,-universidad-abierta-interamericana,Licenciatura-en-sociología-,2020-10-30,Aaron,chavez,M,-47.0,AGUA DEL SIMBOL,Bparker@hotmail.com
721,-universidad-abierta-interamericana,Diseño-industrial,2020-11-29,Kathryn,perez,F,-7.0,ALTO CON ZAMPA,Jerrymack@hotmail.com
722,-universidad-abierta-interamericana,Agronomía,2020-12-06,Jonathan,khan,M,-35.0,AGUA VERDE,Floreslisa@yahoo.com
723,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-11-15,Martin,harper,M,-43.0,BARRANCON,Egregory@yahoo.com
724,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,2020-09-03,April,barrera,F,9.0,PLANCHADA BANDERITA,Lgonzalez@gmail.com
725,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,2020-09-10,Robin,white,F,23.0,ESCUELA AGRICOLA DON BOSCO,Wnovak@gmail.com
726,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-10-03,Jonathan,burke,M,26.0,EMPALME FRONTERA,Gibsonstephanie@yahoo.com
727,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,2020-09-24,Peggy,french,F,0.0,AGUA DE LA MULA,Humphreyrobert@hotmail.com
728,-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,2020-12-26,Colleen,holt,F,34.0,ARROYO PAREJA,Robertcarter@yahoo.com
729,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,2020-11-23,Sean,thomas,M,12.0,COLONIA SANTA TERESA,Amandahernandez@hotmail.com
730,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,2020-11-04,Jason,johnson,M,6.0,ALTO DE LA LEÑA,Wellscandice@gmail.com
731,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,2021-01-02,Jaclyn,garcia,F,-45.0,BIGAND,Zrichard@gmail.com
732,-universidad-abierta-interamericana,Bioquímica,2020-12-19,Heather,miller,F,21.0,WHEELWRIGHT,Walkerluke@hotmail.com
733,-universidad-abierta-interamericana,Bioquímica,2020-12-27,Robert,bernard,M,-36.0,COLONIA NAC DE ALIENADOS,Kruegerrobert@hotmail.com
734,-universidad-abierta-interamericana,Bioquímica,2020-12-03,Jonathon,howard,M,-37.0,CAMINERA NAPALEOFU,Matthewdennis@yahoo.com
735,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-11-11,Derek,lloyd,M,-12.0,LA PUNTA,Joshua05@hotmail.com
736,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,2020-10-10,William,huffman,M,-41.0,ITURRASPE,Ljones@hotmail.com
737,-universidad-abierta-interamericana,Farmacia,2020-09-29,Barry,castillo,M,-29.0,CACHIYUYAL,Natashaquinn@yahoo.com
738,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,2020-09-08,Tyler,johnson,M,-3.0,ALDEA SAN ANTONIO,Andrea68@gmail.com
739,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2020-09-29,Joseph,duran,M,12.0,CALFUCURA,Ukerr@yahoo.com
740,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,2020-12-17,Carl,gaines,M,40.0,COSTA DEL NOGOYA,Sarah92@hotmail.com
741,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,2021-01-18,Annette,gilbert,F,-20.0,DOS HERMANOS,Lori16@gmail.com
742,-universidad-abierta-interamericana,Medicina,2020-12-01,Maria,hernandez,F,46.0,APEADERO GUANACACHE,Angelicacordova@gmail.com
743,-universidad-abierta-interamericana,Licenciatura-en-artes,2020-12-31,Brian,meyers,M,9.0,CERANA,Nmiller@gmail.com
744,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-10-16,Cassandra,gonzalez,F,22.0,ARROYO CANELON,Colleenpatterson@hotmail.com
745,-universidad-abierta-interamericana,Licenciatura-en-administración-,2020-09-23,James,martinez,M,16.0,ARROYO GRANDE,Avilastephanie@gmail.com
746,-universidad-abierta-interamericana,Medicina,2020-10-16,Tammy,wall,F,11.0,BORDENAVE,Jonestravis@gmail.com
747,-universidad-abierta-interamericana,Técnico-para-bioterios-,2020-09-29,Michelle,wright,F,-42.0,GIRODIAS,Barbararobbins@hotmail.com
748,-universidad-abierta-interamericana,Ingeniería-electrónica,2020-09-29,Laurie,johnson,F,2.0,GARCIA DEL RIO,Kdavenport@yahoo.com
749,-universidad-abierta-interamericana,Actuario-,2020-09-18,Fernando,munoz,M,-1.0,AGUADITAS,Evansjoshua@hotmail.com
750,-universidad-abierta-interamericana,Técnico-para-bioterios-,2020-10-09,Shannon,bond,F,-25.0,JUAN E BARRA,Ryan50@yahoo.com
751,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,2020-10-27,Jeffrey,simpson,M,35.0,BAJO DE LOS HUESOS,Saguirre@gmail.com
752,-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,2020-11-20,Edwin,hart,M,-44.0,JUAN F IBARRA,Bkramer@gmail.com
753,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,2020-11-01,Morgan,rogers,F,33.0,EL DIA,Iowens@hotmail.com
754,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,2020-12-22,Tiffany,buchanan,F,49.0,EL POTRERO,Georgetaylor@yahoo.com
755,-universidad-abierta-interamericana,Ingeniería-mecánica,2021-01-01,Joseph,carter,M,2.0,EL HOYO,Patriciaschultz@yahoo.com
756,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2021-01-30,Christopher,davis,M,11.0,ANGACO NORTE,Alyssa60@yahoo.com
757,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-09-24,Tammy,torres,F,0.0,CERRILLOS AL SUD,Edward00@yahoo.com
758,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,2020-09-11,Angela,rogers,F,7.0,AGUSTONI,Carla62@hotmail.com
759,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2020-09-27,Henry,finley,M,36.0,CAMPO CASTRO,Waltersrobert@yahoo.com
760,-universidad-abierta-interamericana,Actuario-,2020-10-11,Gregory,cabrera,M,-16.0,COLONIA CALIFORNIA,Jesse33@gmail.com
761,-universidad-abierta-interamericana,Licenciatura-en-psicología,2020-09-27,Seth,davis,M,4.0,MASUREL,Stephaniebrown@gmail.com
762,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2021-01-22,Debbie,hudson,F,16.0,AGUA NEGRA,Kathyliu@yahoo.com
763,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-10-08,Dawn,henderson,F,-44.0,RICARDO LAVALLE,Mortonrobert@hotmail.com
764,-universidad-abierta-interamericana,Arquitectura,2020-09-08,Monica,strickland,F,33.0,25 DE MAYO,Martinjacob@hotmail.com
765,-universidad-abierta-interamericana,Ingeniería-en-informática,2020-09-07,Tracey,moore,F,28.0,ARROYO QUILLA,Kaylaparker@hotmail.com
766,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2020-10-05,Barbara,richmond,F,2.0,CAÑADON LEON,Orodriguez@hotmail.com
767,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,2020-11-30,Jackie,weaver,F,3.0,CAMINO CENTENARIO KM 11500,Rickybonilla@gmail.com
768,-universidad-abierta-interamericana,Licenciatura-en-sociología-,2020-11-15,Nicole,goodman,F,15.0,AMADORES,Karencampbell@hotmail.com
769,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,2021-01-20,Alexandra,lopez,F,11.0,ABRALAITE,Rsummers@gmail.com
770,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2020-09-27,Wendy,page,F,9.0,BARRIO DON SANTIAGO,Wlee@yahoo.com
771,-universidad-abierta-interamericana,Licenciatura-en-psicología,2020-09-29,Michael,ford,M,20.0,EL TALAR,Richard88@yahoo.com
772,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,2021-01-08,Jacqueline,williams,F,-43.0,AGUA DE LA PIEDRA,Nicole44@hotmail.com
773,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,2020-10-19,Jesse,collins,M,34.0,ADELA CORTI,Michaelbowen@gmail.com
774,-universidad-abierta-interamericana,Técnico-para-bioterios-,2021-01-16,Derek,rivera,M,3.0,ALFREDO DEMARCHI,Mendezkimberly@hotmail.com
775,-universidad-abierta-interamericana,Ingeniería-mecánica,2020-09-01,Kelly,brown,F,-42.0,ACHICO,Harveyshane@hotmail.com
776,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,2020-12-25,Lisa,dorsey,F,11.0,ASTURIAS,Ywilson@hotmail.com
777,-universidad-abierta-interamericana,Ingeniería-mecánica,2020-11-17,Nicholas,lee,M,4.0,COLONIA BERRO,Phillipnelson@gmail.com
778,-universidad-abierta-interamericana,Ingeniería-electrónica,2020-09-27,Regina,drake,F,-34.0,COLONIA AROCENA INA,Rowlandjason@hotmail.com
779,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,2020-10-25,William,cruz,M,-44.0,AN AIKE,Xjohnson@yahoo.com
780,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2020-09-08,Mark,moore,M,3.0,CHAVARRIA,Matthewsapril@gmail.com
781,-universidad-abierta-interamericana,Ingeniería-en-informática,2020-12-01,Curtis,glover,M,17.0,BASE AEREA TENIENTE MATIENZO,Matthewsrobert@gmail.com
782,-universidad-abierta-interamericana,Actuario-,2021-01-21,Stephanie,knight,F,-39.0,INGENIERO ALLAN,Ajuarez@hotmail.com
783,-universidad-abierta-interamericana,Ingeniería-electrónica,2021-01-14,Theresa,fox,F,10.0,AGUADA GUZMAN,Eric32@gmail.com
784,-universidad-abierta-interamericana,Licenciatura-en-sociología-,2020-09-16,Ashley,grant,F,-46.0,CAMPO DE MAYO,Whitesteven@hotmail.com
785,-universidad-abierta-interamericana,Ingeniería-electrónica,2020-09-01,Marvin,jackson,M,-28.0,AGUADA GRANDE,Haneyryan@gmail.com
786,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2020-11-07,Christopher,hamilton,M,-6.0,ARROYO LAS MINAS,Robert26@hotmail.com
787,-universidad-abierta-interamericana,Actuario-,2020-12-25,Jeffrey,mitchell,M,17.0,SEY,Aaronray@yahoo.com
788,-universidad-abierta-interamericana,Diseño-industrial,2020-12-31,Charles,rubio,M,48.0,AGUADA CHACAY CO,Tylerwaller@gmail.com
789,-universidad-abierta-interamericana,Actuario-,2020-11-22,Billy,kirk,M,-36.0,ALDEA CHALECO,Thomasmoore@hotmail.com
790,-universidad-abierta-interamericana,Bioquímica,2020-10-20,Andrew,ross,M,17.0,CERRO ACONCAGUA,Leefinley@yahoo.com
